,Team,PTS,FG,FGA,2PA,3P,3PA,eFG%,Home/Away,ORtg,FTr,3PAr,TS%,FT/FGA,ORtg_opponent,FTr_opponent,3PAr_opponent,TS%_opponent,eFG%_opponent,FT/FGA_opponent
4665,BRK,92.0,34.0,84.0,58.0,9.0,26.0,0.458,Home,96.9,0.262,0.31,0.491,0.179,108.5,0.247,0.469,0.573,0.525,0.222
4666,NYK,92.0,35.0,86.0,57.0,5.0,29.0,0.436,Home,94.0,0.244,0.337,0.483,0.198,82.7,0.241,0.422,0.441,0.398,0.181
4667,SAS,92.0,41.0,105.0,71.0,7.0,34.0,0.424,Away,88.3,0.095,0.324,0.42,0.029,118.1,0.282,0.4,0.644,0.6,0.247
4668,DAL,92.0,31.0,102.0,47.0,12.0,55.0,0.363,Home,95.6,0.186,0.539,0.417,0.176,105.0,0.32,0.293,0.59,0.533,0.28
4669,MEM,92.0,38.0,96.0,68.0,9.0,28.0,0.443,Away,92.8,0.104,0.292,0.458,0.073,102.9,0.244,0.465,0.535,0.529,0.128
4670,ORL,92.0,35.0,81.0,57.0,6.0,24.0,0.469,Away,96.9,0.259,0.296,0.51,0.198,108.5,0.345,0.379,0.514,0.471,0.241
4671,WAS,92.0,35.0,69.0,41.0,9.0,28.0,0.572,Home,96.6,0.246,0.406,0.601,0.188,119.7,0.227,0.443,0.589,0.557,0.182
4672,POR,92.0,33.0,84.0,39.0,16.0,45.0,0.488,Away,95.7,0.179,0.536,0.508,0.119,117.5,0.357,0.5,0.581,0.536,0.274
4673,LAC,92.0,31.0,86.0,51.0,11.0,35.0,0.424,Away,93.9,0.244,0.407,0.483,0.221,123.5,0.144,0.454,0.586,0.567,0.113
4674,BOS,92.0,33.0,88.0,51.0,9.0,37.0,0.426,Home,98.2,0.216,0.42,0.477,0.193,101.4,0.257,0.5,0.577,0.547,0.189
4675,POR,92.0,34.0,91.0,55.0,6.0,36.0,0.407,Home,88.5,0.286,0.396,0.449,0.198,119.2,0.36,0.43,0.622,0.581,0.279
4676,CLE,92.0,32.0,83.0,58.0,8.0,25.0,0.434,Home,99.9,0.289,0.301,0.492,0.241,93.4,0.074,0.284,0.514,0.5,0.062
4677,SAS,92.0,38.0,99.0,66.0,8.0,33.0,0.424,Away,95.7,0.111,0.333,0.443,0.081,109.2,0.293,0.256,0.567,0.53,0.22
4678,MIA,92.0,34.0,87.0,43.0,17.0,44.0,0.489,Away,96.4,0.115,0.506,0.503,0.08,127.9,0.321,0.5,0.636,0.619,0.214
4679,BOS,92.0,30.0,86.0,50.0,7.0,36.0,0.39,Away,96.2,0.314,0.419,0.47,0.291,112.9,0.225,0.348,0.552,0.528,0.157
4680,DAL,92.0,32.0,91.0,51.0,10.0,40.0,0.407,Away,93.1,0.198,0.44,0.465,0.198,131.5,0.196,0.467,0.651,0.625,0.163
4681,UTA,92.0,31.0,81.0,46.0,11.0,35.0,0.451,Away,111.9,0.284,0.432,0.505,0.235,114.3,0.12,0.506,0.538,0.512,0.108
4682,POR,92.0,33.0,81.0,35.0,14.0,46.0,0.494,Away,99.0,0.198,0.568,0.522,0.148,111.9,0.313,0.438,0.571,0.538,0.225
4683,NOP,92.0,36.0,87.0,57.0,9.0,30.0,0.466,Away,95.6,0.207,0.345,0.485,0.126,108.0,0.25,0.4,0.586,0.538,0.225
4684,ORL,92.0,37.0,77.0,51.0,7.0,26.0,0.526,Away,101.2,0.208,0.338,0.547,0.143,118.8,0.487,0.436,0.57,0.487,0.41
4685,ORL,92.0,29.0,86.0,40.0,14.0,46.0,0.419,Away,94.7,0.267,0.535,0.479,0.233,99.8,0.184,0.379,0.516,0.494,0.126
4686,LAC,92.0,34.0,87.0,55.0,9.0,32.0,0.443,Home,92.5,0.23,0.368,0.48,0.172,116.6,0.053,0.325,0.497,0.491,0.035
4687,LAL,92.0,30.0,78.0,35.0,12.0,43.0,0.462,Away,87.3,0.372,0.551,0.507,0.256,104.4,0.245,0.449,0.507,0.48,0.163
4688,CHI,92.0,31.0,83.0,43.0,17.0,40.0,0.476,Away,99.2,0.241,0.482,0.501,0.157,127.2,0.097,0.462,0.608,0.597,0.075
4689,CHI,92.0,35.0,84.0,58.0,7.0,26.0,0.458,Away,96.0,0.25,0.31,0.493,0.179,120.1,0.2,0.35,0.661,0.631,0.175
4690,SAC,92.0,35.0,79.0,50.0,6.0,29.0,0.481,Home,92.2,0.278,0.367,0.519,0.203,117.2,0.217,0.304,0.58,0.56,0.152
4691,DET,92.0,29.0,76.0,41.0,9.0,35.0,0.441,Away,92.9,0.395,0.461,0.516,0.329,111.0,0.188,0.438,0.529,0.5,0.146
4692,ORL,92.0,35.0,88.0,56.0,8.0,32.0,0.443,Away,95.8,0.261,0.364,0.469,0.159,109.3,0.133,0.433,0.551,0.533,0.1
4693,DET,92.0,35.0,84.0,46.0,10.0,38.0,0.476,Home,100.3,0.167,0.452,0.51,0.143,109.0,0.382,0.382,0.563,0.52,0.276
4694,ORL,92.0,34.0,93.0,52.0,11.0,41.0,0.425,Away,92.6,0.194,0.441,0.456,0.14,123.8,0.255,0.479,0.588,0.564,0.181
4695,SAS,92.0,41.0,95.0,73.0,5.0,22.0,0.458,Away,86.2,0.074,0.232,0.469,0.053,99.3,0.259,0.447,0.56,0.506,0.235
4696,CLE,92.0,32.0,83.0,43.0,16.0,40.0,0.482,Home,98.0,0.193,0.482,0.511,0.145,104.4,0.256,0.372,0.565,0.526,0.205
4697,NYK,92.0,37.0,86.0,52.0,11.0,34.0,0.494,Home,103.0,0.116,0.395,0.509,0.081,94.1,0.186,0.43,0.451,0.419,0.14
4698,ORL,92.0,31.0,92.0,52.0,13.0,40.0,0.408,Home,96.4,0.217,0.435,0.456,0.185,109.0,0.119,0.417,0.588,0.571,0.095
4699,HOU,92.0,34.0,85.0,53.0,7.0,32.0,0.441,Home,92.4,0.318,0.376,0.475,0.2,104.4,0.356,0.414,0.517,0.454,0.287
4700,NOP,92.0,37.0,87.0,53.0,9.0,34.0,0.477,Away,99.1,0.126,0.391,0.501,0.103,116.3,0.153,0.412,0.595,0.588,0.094
4701,BOS,92.0,33.0,79.0,42.0,10.0,37.0,0.481,Away,98.6,0.316,0.468,0.511,0.203,84.7,0.238,0.512,0.426,0.375,0.19
4702,CHO,92.0,34.0,91.0,55.0,10.0,36.0,0.429,Away,89.0,0.209,0.396,0.463,0.154,110.2,0.209,0.523,0.607,0.593,0.14
4703,CLE,92.0,36.0,91.0,47.0,14.0,44.0,0.473,Away,91.5,0.077,0.484,0.489,0.066,100.4,0.321,0.31,0.527,0.5,0.202
4704,LAC,92.0,34.0,87.0,45.0,15.0,42.0,0.477,Away,92.5,0.184,0.483,0.489,0.103,111.6,0.163,0.418,0.528,0.515,0.102
4705,CLE,92.0,33.0,81.0,61.0,3.0,20.0,0.426,Away,96.8,0.333,0.247,0.495,0.284,83.1,0.149,0.471,0.426,0.408,0.092
4706,CHO,91.0,35.0,77.0,40.0,14.0,37.0,0.545,Home,95.4,0.13,0.481,0.559,0.091,126.8,0.25,0.352,0.619,0.585,0.205
4707,HOU,91.0,35.0,80.0,55.0,6.0,25.0,0.475,Away,104.7,0.225,0.313,0.518,0.188,124.3,0.289,0.361,0.577,0.524,0.253
4708,CHI,91.0,34.0,83.0,58.0,6.0,25.0,0.446,Home,96.6,0.265,0.301,0.491,0.205,123.1,0.317,0.451,0.621,0.573,0.268
4709,LAC,91.0,32.0,89.0,46.0,9.0,43.0,0.41,Away,90.2,0.236,0.483,0.463,0.202,114.0,0.29,0.495,0.548,0.495,0.247
4710,CHO,91.0,32.0,88.0,55.0,9.0,33.0,0.415,Home,91.0,0.318,0.375,0.454,0.205,105.0,0.169,0.281,0.549,0.522,0.135
4711,DET,91.0,38.0,94.0,70.0,6.0,24.0,0.436,Home,94.7,0.149,0.255,0.454,0.096,98.8,0.386,0.295,0.461,0.415,0.25
4712,CHI,91.0,35.0,86.0,65.0,3.0,21.0,0.424,Home,93.2,0.221,0.244,0.482,0.209,102.4,0.235,0.333,0.56,0.519,0.198
4713,WAS,91.0,35.0,82.0,54.0,6.0,28.0,0.463,Home,95.5,0.232,0.341,0.504,0.183,119.7,0.256,0.372,0.657,0.641,0.179
4714,LAC,91.0,34.0,91.0,54.0,5.0,37.0,0.401,Away,92.6,0.275,0.407,0.446,0.198,124.1,0.236,0.404,0.621,0.584,0.202
4715,MEM,91.0,36.0,81.0,55.0,5.0,26.0,0.475,Away,91.4,0.259,0.321,0.504,0.173,105.4,0.281,0.303,0.525,0.506,0.169
4716,CHI,91.0,36.0,77.0,47.0,12.0,30.0,0.545,Home,93.0,0.104,0.39,0.565,0.091,116.5,0.348,0.478,0.537,0.495,0.25
4717,HOU,91.0,29.0,86.0,58.0,6.0,28.0,0.372,Home,94.8,0.372,0.326,0.455,0.314,103.1,0.329,0.5,0.527,0.476,0.256
4718,DET,91.0,33.0,88.0,57.0,6.0,31.0,0.409,Away,93.5,0.273,0.352,0.462,0.216,98.6,0.296,0.37,0.524,0.475,0.235
4719,DET,91.0,33.0,79.0,48.0,11.0,31.0,0.487,Away,88.9,0.19,0.392,0.532,0.177,113.3,0.261,0.413,0.566,0.522,0.217
4720,LAC,91.0,36.0,86.0,47.0,11.0,39.0,0.483,Home,96.8,0.151,0.453,0.496,0.093,119.1,0.086,0.387,0.58,0.575,0.054
4721,IND,91.0,33.0,79.0,43.0,11.0,36.0,0.487,Away,102.3,0.253,0.456,0.518,0.177,147.2,0.226,0.381,0.709,0.696,0.167
4722,HOU,91.0,33.0,82.0,54.0,4.0,28.0,0.427,Away,94.7,0.341,0.341,0.482,0.256,114.5,0.256,0.384,0.575,0.535,0.209
4723,SAS,91.0,32.0,89.0,45.0,11.0,44.0,0.421,Home,90.5,0.225,0.494,0.465,0.18,123.3,0.188,0.354,0.597,0.573,0.146
4724,CLE,91.0,36.0,86.0,62.0,5.0,24.0,0.448,Away,92.5,0.198,0.279,0.487,0.163,102.6,0.17,0.239,0.534,0.494,0.159
4725,MIN,91.0,30.0,77.0,35.0,10.0,42.0,0.455,Home,93.7,0.377,0.545,0.507,0.273,106.1,0.216,0.284,0.534,0.5,0.17
4726,BRK,91.0,38.0,99.0,63.0,10.0,36.0,0.434,Home,92.5,0.131,0.364,0.434,0.051,128.1,0.176,0.44,0.643,0.626,0.132
4727,MEM,91.0,37.0,99.0,75.0,4.0,24.0,0.394,Away,97.0,0.192,0.242,0.424,0.131,110.9,0.419,0.405,0.593,0.547,0.311
4728,CHO,91.0,34.0,87.0,51.0,4.0,36.0,0.414,Home,90.3,0.31,0.414,0.46,0.218,112.2,0.273,0.443,0.573,0.54,0.205
4729,NYK,91.0,29.0,77.0,39.0,9.0,38.0,0.435,Home,98.8,0.468,0.494,0.49,0.312,110.7,0.289,0.368,0.595,0.572,0.197
4730,UTA,91.0,34.0,85.0,38.0,16.0,47.0,0.494,Home,98.7,0.129,0.553,0.506,0.082,120.4,0.21,0.37,0.627,0.599,0.173
4731,ATL,91.0,31.0,82.0,37.0,13.0,45.0,0.457,Home,92.9,0.28,0.549,0.494,0.195,117.4,0.156,0.5,0.598,0.567,0.144
4732,HOU,91.0,30.0,77.0,35.0,13.0,42.0,0.474,Home,92.1,0.351,0.545,0.512,0.234,112.4,0.191,0.372,0.545,0.511,0.16
4733,LAC,91.0,33.0,81.0,53.0,11.0,28.0,0.475,Away,101.8,0.21,0.346,0.514,0.173,91.8,0.109,0.416,0.387,0.366,0.079
4734,DET,91.0,34.0,94.0,61.0,8.0,33.0,0.404,Away,92.6,0.202,0.351,0.445,0.16,106.9,0.211,0.367,0.534,0.506,0.156
4735,PHI,91.0,37.0,83.0,61.0,4.0,22.0,0.47,Away,92.9,0.229,0.265,0.498,0.157,128.6,0.258,0.382,0.636,0.607,0.202
4736,DAL,91.0,32.0,79.0,45.0,10.0,34.0,0.468,Home,93.1,0.329,0.43,0.503,0.215,109.5,0.311,0.333,0.523,0.478,0.233
4737,TOR,91.0,36.0,91.0,52.0,10.0,39.0,0.451,Home,92.8,0.132,0.429,0.473,0.099,99.9,0.204,0.366,0.483,0.441,0.172
4738,DAL,91.0,34.0,83.0,53.0,6.0,30.0,0.446,Away,102.3,0.217,0.361,0.5,0.205,109.1,0.24,0.387,0.585,0.56,0.173
4739,CLE,91.0,31.0,81.0,43.0,10.0,38.0,0.444,Home,99.7,0.272,0.469,0.502,0.235,97.5,0.231,0.295,0.518,0.462,0.218
4740,SAC,91.0,31.0,84.0,50.0,10.0,34.0,0.429,Home,96.9,0.262,0.405,0.486,0.226,100.1,0.217,0.301,0.517,0.482,0.169
4741,DET,91.0,32.0,79.0,46.0,12.0,33.0,0.481,Away,95.6,0.278,0.418,0.513,0.19,123.0,0.222,0.347,0.74,0.743,0.139
4742,MIN,91.0,35.0,89.0,48.0,13.0,41.0,0.466,Home,95.8,0.101,0.461,0.489,0.09,97.9,0.182,0.42,0.489,0.46,0.136
4743,HOU,91.0,31.0,95.0,51.0,9.0,44.0,0.374,Home,90.4,0.242,0.463,0.433,0.211,121.3,0.353,0.541,0.621,0.576,0.282
4744,MIA,91.0,35.0,91.0,58.0,9.0,33.0,0.434,Away,85.3,0.154,0.363,0.468,0.132,95.7,0.216,0.402,0.48,0.443,0.165
4745,OKC,91.0,34.0,91.0,48.0,14.0,43.0,0.451,Away,85.7,0.176,0.473,0.464,0.099,116.8,0.147,0.4,0.613,0.595,0.116
4746,POR,90.0,35.0,90.0,57.0,7.0,33.0,0.428,Home,90.2,0.167,0.367,0.466,0.144,124.2,0.198,0.326,0.663,0.64,0.163
4747,SAS,90.0,33.0,88.0,52.0,10.0,36.0,0.432,Home,89.5,0.216,0.409,0.467,0.159,101.4,0.242,0.411,0.485,0.432,0.211
4748,DET,90.0,33.0,81.0,57.0,6.0,24.0,0.444,Away,89.9,0.309,0.296,0.489,0.222,113.9,0.198,0.374,0.576,0.571,0.11
4749,MIA,90.0,33.0,69.0,49.0,4.0,20.0,0.507,Away,100.3,0.391,0.29,0.556,0.29,128.1,0.35,0.475,0.623,0.575,0.288
4750,CLE,90.0,30.0,77.0,41.0,11.0,36.0,0.461,Home,97.2,0.299,0.468,0.517,0.247,95.1,0.222,0.346,0.495,0.457,0.173
4751,DAL,90.0,29.0,74.0,36.0,13.0,38.0,0.48,Home,102.7,0.351,0.514,0.527,0.257,119.8,0.244,0.308,0.608,0.577,0.192
4752,TOR,90.0,33.0,86.0,47.0,9.0,39.0,0.436,Home,95.9,0.279,0.453,0.466,0.174,119.3,0.134,0.463,0.645,0.622,0.122
4753,MIA,90.0,29.0,83.0,49.0,8.0,34.0,0.398,Home,94.3,0.325,0.41,0.474,0.289,102.6,0.233,0.372,0.517,0.477,0.186
4754,MIL,90.0,34.0,84.0,42.0,13.0,42.0,0.482,Away,97.3,0.167,0.5,0.499,0.107,95.1,0.157,0.289,0.496,0.464,0.133
4755,SAC,90.0,31.0,81.0,48.0,7.0,33.0,0.426,Home,95.9,0.296,0.407,0.491,0.259,116.1,0.19,0.43,0.637,0.62,0.139
4756,GSW,90.0,34.0,85.0,53.0,11.0,32.0,0.465,Away,95.8,0.188,0.376,0.489,0.129,100.0,0.253,0.456,0.535,0.494,0.203
4757,ORL,90.0,32.0,83.0,52.0,7.0,31.0,0.428,Home,91.8,0.289,0.373,0.481,0.229,86.7,0.196,0.522,0.425,0.397,0.13
4758,MIA,90.0,35.0,88.0,55.0,10.0,33.0,0.455,Home,90.3,0.148,0.375,0.48,0.114,111.3,0.101,0.374,0.537,0.51,0.101
4759,UTA,90.0,31.0,89.0,48.0,11.0,41.0,0.41,Away,93.1,0.292,0.461,0.448,0.191,128.3,0.175,0.371,0.593,0.572,0.134
4760,POR,90.0,30.0,78.0,47.0,11.0,31.0,0.455,Away,90.7,0.321,0.397,0.506,0.244,120.9,0.388,0.45,0.641,0.588,0.325
4761,TOR,90.0,29.0,95.0,61.0,8.0,34.0,0.347,Away,98.1,0.326,0.358,0.414,0.253,130.8,0.208,0.455,0.714,0.688,0.182
4762,NOP,90.0,33.0,85.0,55.0,6.0,30.0,0.424,Away,101.6,0.247,0.353,0.478,0.212,105.0,0.167,0.369,0.516,0.482,0.143
4763,CHO,90.0,32.0,98.0,64.0,8.0,34.0,0.367,Home,87.0,0.276,0.347,0.41,0.184,111.2,0.226,0.333,0.623,0.589,0.19
4764,CHI,90.0,31.0,85.0,47.0,7.0,38.0,0.406,Away,94.3,0.282,0.447,0.471,0.247,98.5,0.318,0.352,0.469,0.42,0.227
4765,OKC,90.0,33.0,90.0,55.0,9.0,35.0,0.417,Away,91.8,0.2,0.389,0.46,0.167,100.0,0.222,0.489,0.496,0.467,0.156
4766,LAL,90.0,34.0,87.0,52.0,7.0,35.0,0.431,Home,85.9,0.264,0.402,0.463,0.172,103.1,0.161,0.441,0.542,0.505,0.151
4767,MIA,90.0,28.0,74.0,31.0,13.0,43.0,0.466,Away,97.2,0.446,0.581,0.508,0.284,108.0,0.4,0.427,0.567,0.52,0.293
4768,MIL,90.0,35.0,89.0,51.0,12.0,38.0,0.461,Home,93.2,0.124,0.427,0.48,0.09,123.2,0.156,0.5,0.619,0.589,0.144
4769,BOS,90.0,35.0,93.0,67.0,4.0,26.0,0.398,Away,93.2,0.258,0.28,0.435,0.172,115.0,0.115,0.396,0.55,0.521,0.115
4770,TOR,90.0,30.0,87.0,52.0,12.0,35.0,0.414,Home,100.9,0.264,0.402,0.463,0.207,97.5,0.296,0.42,0.475,0.414,0.247
4771,MIA,90.0,35.0,76.0,54.0,6.0,22.0,0.5,Home,92.4,0.224,0.289,0.539,0.184,107.8,0.236,0.371,0.534,0.5,0.18
4772,POR,90.0,35.0,79.0,57.0,5.0,22.0,0.475,Home,90.8,0.253,0.278,0.513,0.19,102.9,0.152,0.391,0.52,0.505,0.098
4773,WAS,90.0,30.0,73.0,48.0,8.0,25.0,0.466,Away,100.0,0.397,0.342,0.525,0.301,113.3,0.282,0.271,0.534,0.494,0.212
4774,DAL,90.0,31.0,92.0,49.0,15.0,43.0,0.418,Home,93.3,0.207,0.467,0.448,0.141,100.6,0.316,0.342,0.56,0.546,0.184
4775,LAC,90.0,32.0,80.0,52.0,9.0,28.0,0.456,Home,92.2,0.313,0.35,0.495,0.213,107.5,0.256,0.465,0.549,0.541,0.14
4776,ATL,90.0,33.0,93.0,56.0,9.0,37.0,0.403,Home,97.7,0.215,0.398,0.442,0.161,107.5,0.268,0.354,0.54,0.506,0.195
4777,HOU,90.0,31.0,83.0,41.0,11.0,42.0,0.44,Away,88.6,0.289,0.506,0.481,0.205,106.3,0.207,0.38,0.538,0.489,0.196
4778,SAS,90.0,35.0,84.0,52.0,6.0,32.0,0.452,Away,99.1,0.226,0.381,0.487,0.167,126.6,0.174,0.57,0.621,0.599,0.14
4779,OKC,90.0,34.0,83.0,42.0,15.0,41.0,0.5,Home,94.0,0.12,0.494,0.515,0.084,107.5,0.159,0.488,0.587,0.561,0.134
4780,LAC,90.0,29.0,81.0,47.0,11.0,34.0,0.426,Home,91.9,0.259,0.42,0.499,0.259,102.2,0.163,0.337,0.543,0.506,0.151
4781,ORL,90.0,35.0,92.0,59.0,4.0,33.0,0.402,Home,86.1,0.261,0.359,0.439,0.174,117.7,0.187,0.407,0.624,0.593,0.165
4782,LAL,90.0,31.0,90.0,58.0,9.0,32.0,0.394,Away,86.6,0.267,0.356,0.447,0.211,101.0,0.253,0.579,0.497,0.458,0.189
4783,DET,90.0,33.0,87.0,53.0,11.0,34.0,0.443,Home,91.9,0.207,0.391,0.474,0.149,98.1,0.175,0.338,0.557,0.519,0.163
4784,WAS,90.0,33.0,95.0,56.0,9.0,39.0,0.395,Away,87.8,0.211,0.411,0.434,0.158,101.4,0.181,0.372,0.512,0.479,0.149
4785,ORL,90.0,33.0,81.0,37.0,12.0,44.0,0.481,Away,94.4,0.235,0.543,0.504,0.148,112.2,0.218,0.31,0.561,0.506,0.218
4786,CHI,89.0,36.0,74.0,53.0,5.0,21.0,0.52,Away,93.9,0.203,0.284,0.552,0.162,102.4,0.221,0.407,0.514,0.471,0.186
4787,CHI,89.0,32.0,87.0,52.0,7.0,35.0,0.408,Away,89.6,0.31,0.402,0.45,0.207,104.7,0.259,0.407,0.576,0.549,0.185
4788,ATL,89.0,32.0,85.0,49.0,6.0,36.0,0.412,Away,96.3,0.282,0.424,0.466,0.224,122.3,0.289,0.434,0.604,0.548,0.265
4789,ORL,89.0,34.0,79.0,44.0,11.0,35.0,0.5,Home,96.2,0.139,0.443,0.531,0.127,110.3,0.233,0.488,0.538,0.494,0.198
4790,LAC,89.0,31.0,81.0,47.0,10.0,34.0,0.444,Away,91.7,0.247,0.42,0.496,0.21,116.5,0.165,0.402,0.543,0.515,0.134
4791,LAC,89.0,31.0,86.0,58.0,6.0,28.0,0.395,Away,91.4,0.291,0.326,0.459,0.244,108.9,0.093,0.29,0.476,0.458,0.075
4792,DEN,89.0,31.0,67.0,42.0,6.0,25.0,0.507,Away,97.3,0.433,0.373,0.558,0.313,112.6,0.269,0.474,0.59,0.538,0.244
4793,DEN,89.0,34.0,83.0,50.0,8.0,33.0,0.458,Away,97.3,0.241,0.398,0.485,0.157,94.0,0.431,0.444,0.502,0.486,0.222
4794,SAC,89.0,34.0,85.0,47.0,12.0,38.0,0.471,Home,93.2,0.141,0.447,0.493,0.106,110.0,0.195,0.293,0.59,0.555,0.171
4795,HOU,89.0,30.0,78.0,49.0,5.0,29.0,0.417,Away,92.3,0.449,0.372,0.476,0.308,128.7,0.3,0.5,0.685,0.675,0.2
4796,OKC,89.0,31.0,87.0,44.0,7.0,43.0,0.397,Away,85.7,0.299,0.494,0.452,0.23,98.2,0.115,0.479,0.506,0.495,0.073
4797,SAC,89.0,32.0,84.0,47.0,9.0,37.0,0.435,Home,95.0,0.298,0.44,0.468,0.19,115.3,0.286,0.369,0.571,0.524,0.238
4798,OKC,89.0,32.0,91.0,43.0,12.0,48.0,0.418,Away,90.0,0.231,0.527,0.444,0.143,97.0,0.313,0.494,0.508,0.446,0.265
4799,CLE,89.0,34.0,80.0,41.0,12.0,39.0,0.5,Home,99.6,0.2,0.488,0.511,0.113,116.4,0.096,0.518,0.601,0.584,0.084
4800,DEN,89.0,32.0,89.0,53.0,12.0,36.0,0.427,Home,96.0,0.18,0.404,0.463,0.146,111.2,0.141,0.341,0.57,0.571,0.071
4801,HOU,89.0,32.0,90.0,48.0,12.0,42.0,0.422,Away,89.3,0.211,0.467,0.452,0.144,101.3,0.174,0.424,0.51,0.5,0.098
4802,IND,89.0,33.0,79.0,42.0,9.0,37.0,0.475,Away,93.5,0.241,0.468,0.509,0.177,101.9,0.35,0.35,0.525,0.475,0.263
4803,HOU,89.0,35.0,85.0,53.0,7.0,32.0,0.453,Home,86.2,0.212,0.376,0.479,0.141,111.4,0.206,0.412,0.543,0.505,0.175
4804,BOS,89.0,33.0,78.0,55.0,6.0,23.0,0.462,Away,97.5,0.231,0.295,0.518,0.218,99.7,0.272,0.469,0.502,0.444,0.235
4805,ORL,89.0,35.0,89.0,48.0,12.0,41.0,0.461,Home,86.2,0.112,0.461,0.476,0.079,98.7,0.2,0.211,0.521,0.478,0.178
4806,DET,89.0,30.0,93.0,46.0,8.0,47.0,0.366,Home,89.4,0.323,0.505,0.419,0.226,117.5,0.25,0.44,0.627,0.601,0.19
4807,NOP,89.0,31.0,89.0,49.0,9.0,40.0,0.399,Away,86.2,0.258,0.449,0.449,0.202,93.0,0.104,0.396,0.478,0.469,0.063
4808,DEN,88.0,32.0,80.0,52.0,4.0,28.0,0.425,Home,98.1,0.4,0.35,0.468,0.25,119.3,0.275,0.338,0.597,0.556,0.225
4809,DAL,88.0,35.0,90.0,44.0,12.0,46.0,0.456,Home,91.4,0.089,0.511,0.47,0.067,108.0,0.229,0.446,0.569,0.53,0.193
4810,PHO,88.0,32.0,81.0,53.0,10.0,28.0,0.457,Away,95.1,0.222,0.346,0.495,0.173,97.2,0.299,0.468,0.517,0.461,0.247
4811,HOU,88.0,29.0,77.0,31.0,14.0,46.0,0.468,Home,91.9,0.299,0.597,0.505,0.208,112.8,0.356,0.567,0.519,0.472,0.256
4812,MIN,88.0,31.0,74.0,52.0,4.0,22.0,0.446,Away,92.3,0.405,0.297,0.505,0.297,103.8,0.236,0.517,0.504,0.461,0.191
4813,CLE,88.0,34.0,90.0,52.0,7.0,38.0,0.417,Away,96.5,0.178,0.422,0.453,0.144,109.7,0.202,0.333,0.547,0.512,0.167
4814,PHO,88.0,32.0,73.0,54.0,6.0,19.0,0.479,Away,98.7,0.301,0.26,0.532,0.247,112.1,0.388,0.4,0.534,0.463,0.325
4815,DET,88.0,31.0,83.0,46.0,13.0,37.0,0.452,Home,92.5,0.181,0.446,0.491,0.157,117.8,0.198,0.321,0.636,0.611,0.16
4816,CHO,88.0,36.0,92.0,60.0,7.0,32.0,0.429,Away,87.6,0.174,0.348,0.444,0.098,105.6,0.205,0.352,0.553,0.511,0.182
4817,PHI,88.0,36.0,83.0,59.0,5.0,24.0,0.464,Home,95.1,0.157,0.289,0.496,0.133,97.3,0.167,0.5,0.499,0.482,0.107
4818,OKC,88.0,37.0,98.0,64.0,9.0,34.0,0.423,Away,90.9,0.092,0.347,0.432,0.051,142.5,0.144,0.361,0.669,0.649,0.124
4819,ORL,88.0,30.0,85.0,41.0,12.0,44.0,0.424,Home,92.1,0.318,0.518,0.454,0.188,123.5,0.172,0.473,0.59,0.565,0.14
4820,PHI,88.0,30.0,73.0,46.0,7.0,27.0,0.459,Home,99.9,0.384,0.37,0.516,0.288,105.5,0.247,0.28,0.451,0.414,0.172
4821,GSW,88.0,32.0,86.0,38.0,11.0,48.0,0.436,Home,96.2,0.186,0.558,0.473,0.151,120.2,0.272,0.494,0.607,0.562,0.235
4822,ORL,88.0,34.0,90.0,58.0,8.0,32.0,0.422,Home,85.9,0.222,0.356,0.445,0.133,95.7,0.2,0.378,0.5,0.45,0.189
4823,SAC,88.0,33.0,85.0,54.0,7.0,31.0,0.429,Away,90.6,0.247,0.365,0.467,0.176,106.0,0.17,0.455,0.544,0.517,0.136
4824,DET,88.0,34.0,99.0,55.0,10.0,44.0,0.394,Away,85.8,0.131,0.444,0.42,0.101,115.0,0.194,0.327,0.555,0.541,0.122
4825,MIN,88.0,34.0,85.0,47.0,7.0,38.0,0.441,Home,94.5,0.235,0.447,0.469,0.153,103.1,0.178,0.444,0.495,0.5,0.067
4826,BOS,88.0,33.0,79.0,51.0,11.0,28.0,0.487,Home,94.4,0.19,0.354,0.514,0.139,93.3,0.191,0.348,0.451,0.416,0.146
4827,ORL,88.0,30.0,80.0,48.0,7.0,32.0,0.419,Home,88.9,0.375,0.4,0.472,0.263,124.2,0.186,0.395,0.661,0.657,0.116
4828,BOS,88.0,34.0,92.0,58.0,10.0,34.0,0.424,Away,92.3,0.163,0.37,0.446,0.109,100.7,0.218,0.276,0.503,0.471,0.161
4829,TOR,88.0,33.0,77.0,52.0,6.0,25.0,0.468,Away,89.8,0.247,0.325,0.515,0.208,106.1,0.16,0.309,0.517,0.5,0.106
4830,DET,88.0,36.0,90.0,62.0,6.0,28.0,0.433,Home,89.3,0.144,0.311,0.46,0.111,95.4,0.174,0.267,0.508,0.471,0.151
4831,BRK,87.0,30.0,81.0,37.0,12.0,44.0,0.444,Away,90.9,0.235,0.543,0.487,0.185,136.8,0.318,0.295,0.653,0.636,0.216
4832,MIA,87.0,32.0,83.0,49.0,9.0,34.0,0.44,Away,93.9,0.217,0.41,0.478,0.169,88.5,0.253,0.494,0.467,0.424,0.19
4833,MIA,87.0,31.0,80.0,49.0,6.0,31.0,0.425,Away,94.6,0.275,0.388,0.485,0.238,122.8,0.193,0.446,0.627,0.608,0.145
