Rk,Team,Date,eFG%,,Opp,Result,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA
1369,MEM,2020-02-12,.505,,POR,W 111-104,111.4,.232,.242,.530,.505,.158,104.3,.247,.381,.483,.438,.196
1370,PHI,2020-02-11,.505,,LAC,W 110-103,112.8,.221,.284,.528,.505,.147,105.6,.144,.344,.538,.522,.100
1371,NOP,2019-11-11,.505,,HOU,L 116-122,107.5,.284,.474,.543,.505,.211,113.1,.376,.482,.616,.588,.259
1372,WAS,2020-02-26,.505,,BRK,W 110-106,108.0,.167,.406,.534,.505,.135,104.1,.402,.414,.518,.471,.276
1373,MIL,2019-11-16,.505,@,IND,W 102-83,100.4,.073,.406,.515,.505,.052,81.7,.090,.340,.399,.380,.070
1374,WAS,2019-11-08,.505,,CLE,L 100-113,104.3,.063,.323,.507,.505,.031,117.9,.322,.300,.550,.489,.278
1375,DEN,2019-12-31,.505,@,HOU,L 104-130,104.9,.093,.258,.515,.505,.062,131.1,.356,.391,.646,.621,.253
1376,NOP,2019-11-24,.505,@,LAC,L 109-134,109.2,.184,.418,.515,.505,.102,134.2,.337,.439,.595,.551,.265
1377,MEM,2020-01-12,.505,,GSW,W 122-102,113.6,.250,.350,.550,.505,.210,94.9,.228,.370,.504,.473,.163
1378,IND,2019-11-18,.505,@,BRK,W 115-86,116.2,.168,.327,.530,.505,.129,86.9,.286,.405,.455,.423,.179
1379,LAL,2020-02-25,.505,,NOP,W 118-109,106.7,.206,.431,.530,.505,.147,98.5,.349,.314,.549,.500,.267
1380,BRK,2020-08-11,.500,@,ORL,W 108-96,107.6,.270,.483,.542,.500,.213,95.7,.349,.277,.501,.428,.301
1381,BOS,2020-08-09,.500,,ORL,W 122-119 (OT),111.3,.235,.392,.542,.500,.196,108.5,.255,.461,.525,.475,.216
1382,NOP,2020-08-09,.500,,SAS,L 113-122,108.6,.229,.313,.535,.500,.177,117.3,.360,.315,.592,.511,.348
1383,HOU,2020-08-04,.500,@,POR,L 102-110,101.2,.276,.609,.523,.500,.172,109.1,.305,.326,.510,.474,.211
1384,MEM,2020-08-02,.500,,SAS,L 106-108,101.9,.198,.330,.536,.500,.165,103.8,.384,.337,.537,.488,.279
1385,NOP,2020-08-01,.500,@,LAC,L 103-126,99.6,.329,.353,.529,.500,.212,121.8,.402,.540,.615,.569,.310
1386,TOR,2020-08-01,.500,,LAL,W 107-92,105.7,.310,.405,.561,.500,.274,90.9,.402,.488,.477,.415,.293
1387,BRK,2020-03-03,.500,@,BOS,W 129-120 (OT),116.8,.380,.490,.553,.500,.290,108.7,.223,.476,.530,.500,.165
1388,BOS,2020-03-03,.500,,BRK,L 120-129 (OT),108.7,.223,.476,.530,.500,.165,116.8,.380,.490,.553,.500,.290
1389,DEN,2020-02-28,.500,@,LAC,L 103-132,107.9,.176,.275,.525,.500,.132,138.3,.225,.438,.675,.640,.202
1390,DET,2020-02-25,.500,@,DEN,L 98-115,106.6,.259,.506,.543,.500,.210,125.1,.289,.250,.671,.638,.237
1391,NOP,2020-02-25,.500,@,LAL,L 109-118,98.5,.349,.314,.549,.500,.267,106.7,.206,.431,.530,.505,.147
1392,NYK,2020-02-24,.500,@,HOU,L 112-123,107.6,.330,.319,.537,.500,.231,118.1,.360,.558,.617,.593,.244
1393,PHO,2020-02-22,.500,@,CHI,W 112-104,111.7,.360,.349,.562,.500,.302,103.8,.253,.458,.564,.518,.217
1394,UTA,2020-02-21,.500,,SAS,L 104-113,102.8,.317,.402,.557,.500,.268,111.6,.286,.220,.552,.495,.253
1395,NYK,2020-02-21,.500,,IND,L 98-106,98.9,.309,.309,.533,.500,.210,106.9,.375,.318,.517,.455,.295
1396,BOS,2020-02-11,.500,@,HOU,L 105-116,102.4,.294,.376,.547,.500,.235,113.1,.545,.584,.607,.513,.481
1397,MIA,2020-02-09,.500,@,POR,L 109-115,107.7,.143,.500,.523,.500,.112,113.6,.259,.494,.607,.582,.188
1398,CHO,2020-02-08,.500,,DAL,L 100-116,111.8,.207,.414,.527,.500,.149,129.7,.126,.402,.632,.603,.126
1399,SAS,2020-02-06,.500,@,POR,L 117-125,118.9,.304,.304,.561,.500,.272,127.1,.130,.402,.642,.630,.098
1400,NYK,2020-02-06,.500,,ORL,W 105-103,105.7,.207,.217,.523,.500,.141,103.7,.400,.413,.584,.513,.347
1401,UTA,2020-02-05,.500,,DEN,L 95-98,98.9,.163,.453,.515,.500,.105,102.1,.200,.333,.500,.472,.144
1402,NOP,2020-02-02,.500,@,HOU,L 109-117,102.7,.213,.351,.530,.500,.160,110.2,.210,.486,.510,.467,.181
1403,BRK,2020-02-01,.500,@,WAS,L 107-113,105.5,.223,.500,.518,.500,.138,111.4,.260,.320,.507,.485,.160
1404,MEM,2020-01-31,.500,@,NOP,L 111-139,105.2,.271,.323,.517,.500,.156,131.8,.274,.358,.653,.616,.232
1405,BRK,2020-01-26,.500,@,NYK,L 97-110,102.0,.284,.481,.532,.500,.198,115.7,.141,.207,.563,.565,.065
1406,LAL,2020-01-25,.500,@,PHI,L 91-108,92.2,.303,.408,.528,.500,.197,109.4,.244,.474,.625,.609,.167
1407,MIA,2020-01-24,.500,,LAC,L 117-122,116.5,.312,.473,.553,.500,.258,121.4,.245,.372,.586,.543,.213
1408,OKC,2020-01-20,.500,@,HOU,W 112-107,107.1,.283,.348,.541,.500,.217,102.3,.175,.464,.512,.490,.124
1409,PHI,2020-01-18,.500,@,NYK,W 90-87,95.8,.244,.410,.521,.500,.154,92.6,.205,.284,.454,.432,.125
1410,SAS,2020-01-17,.500,,ATL,L 120-121,114.6,.235,.296,.555,.500,.224,115.5,.329,.488,.644,.616,.244
1411,GSW,2020-01-14,.500,,DAL,L 97-124,100.8,.149,.368,.523,.500,.115,128.9,.219,.385,.589,.578,.135
1412,LAC,2020-01-12,.500,@,DEN,L 104-114,107.8,.310,.393,.545,.500,.238,118.2,.481,.325,.611,.552,.377
1413,ATL,2020-01-10,.500,@,WAS,L 101-111,92.9,.270,.326,.507,.500,.135,102.1,.250,.259,.446,.420,.152
1414,NYK,2020-01-03,.500,@,PHO,L 112-120,107.2,.326,.402,.532,.500,.217,114.9,.367,.311,.574,.522,.289
1415,OKC,2019-12-29,.500,@,TOR,W 98-97,104.5,.295,.423,.556,.500,.256,103.5,.145,.482,.549,.512,.145
1416,HOU,2019-12-28,.500,,BRK,W 108-98,104.1,.158,.416,.500,.500,.069,94.5,.228,.424,.484,.462,.141
1417,MIA,2019-12-28,.500,,PHI,W 117-116 (OT),114.5,.309,.298,.548,.500,.245,113.5,.326,.337,.570,.528,.247
1418,UTA,2019-12-23,.500,@,MIA,L 104-107,105.4,.200,.400,.531,.500,.156,108.4,.300,.278,.525,.461,.267
1419,PHO,2019-12-20,.500,@,OKC,L 108-126,109.2,.264,.368,.556,.500,.241,127.4,.241,.276,.655,.621,.207
1420,MEM,2019-12-20,.500,@,CLE,L 107-114,107.9,.069,.402,.509,.500,.049,114.9,.250,.402,.558,.527,.185
1421,POR,2019-12-18,.500,,GSW,W 122-112,120.4,.289,.320,.558,.500,.258,110.5,.223,.369,.495,.476,.136
1422,TOR,2019-12-18,.500,@,DET,W 112-99,112.8,.264,.385,.551,.500,.231,99.7,.253,.402,.512,.483,.172
1423,LAC,2019-12-14,.500,@,CHI,L 106-109,107.6,.450,.275,.553,.500,.325,110.6,.212,.365,.587,.553,.176
1424,GSW,2019-12-13,.500,@,UTA,L 106-114,109.5,.242,.319,.526,.500,.165,117.8,.392,.481,.615,.570,.304
1425,ATL,2019-12-11,.500,@,CHI,L 102-136,96.4,.313,.458,.540,.500,.229,128.5,.202,.255,.664,.633,.181
1426,SAC,2019-12-11,.500,,OKC,W 94-93,97.6,.114,.352,.509,.500,.068,96.5,.228,.418,.535,.513,.152
1427,BRK,2019-12-08,.500,,DEN,W 105-102,109.1,.264,.322,.541,.500,.207,106.0,.157,.472,.536,.506,.135
1428,TOR,2019-12-05,.500,,HOU,L 109-119,106.4,.273,.443,.553,.500,.239,116.2,.194,.561,.559,.520,.173
1429,UTA,2019-12-02,.500,@,PHI,L 94-103,91.0,.247,.272,.523,.500,.160,99.7,.253,.286,.509,.478,.176
1430,LAL,2019-12-01,.500,,DAL,L 100-114,100.4,.184,.310,.532,.500,.149,114.5,.186,.505,.543,.521,.134
1431,PHI,2019-11-27,.500,,SAC,W 97-91,98.9,.312,.338,.554,.500,.260,92.8,.095,.358,.460,.458,.042
1432,NOP,2019-11-23,.500,@,UTA,L 120-128,113.3,.198,.406,.546,.500,.188,120.9,.402,.439,.663,.604,.354
1433,CLE,2019-11-22,.500,@,DAL,L 101-143,106.3,.198,.337,.540,.500,.174,150.5,.090,.370,.688,.680,.070
1434,HOU,2019-11-20,.500,@,DEN,L 95-105,98.2,.329,.500,.546,.500,.250,108.5,.160,.287,.522,.516,.085
1435,SAS,2019-11-18,.500,@,DAL,L 110-117,116.9,.167,.250,.534,.500,.146,124.3,.274,.488,.622,.601,.190
1436,MEM,2019-11-15,.500,,UTA,W 107-106,105.0,.135,.365,.526,.500,.115,104.0,.368,.391,.524,.454,.310
1437,IND,2019-11-15,.500,@,HOU,L 102-111,104.6,.317,.402,.546,.500,.244,113.9,.326,.517,.545,.483,.281
1438,ORL,2019-11-13,.500,,PHI,W 112-97,109.3,.395,.372,.555,.500,.302,94.7,.143,.330,.501,.484,.099
1439,UTA,2019-11-12,.500,,BRK,W 119-114,114.3,.380,.283,.554,.500,.293,109.5,.278,.411,.564,.517,.233
1440,DEN,2019-11-08,.500,,PHI,W 100-97,103.6,.195,.253,.529,.500,.149,100.5,.198,.302,.519,.517,.093
1441,OKC,2019-11-05,.500,,ORL,W 102-94,110.4,.233,.384,.538,.500,.186,101.7,.378,.268,.491,.409,.329
1442,CLE,2019-11-03,.500,,DAL,L 111-131,111.6,.229,.500,.525,.500,.156,131.7,.138,.436,.657,.638,.117
1443,GSW,2019-11-02,.500,,CHO,L 87-93,94.7,.169,.364,.526,.500,.130,101.2,.271,.341,.489,.453,.188
1444,MIN,2019-10-27,.500,,MIA,W 116-109,111.7,.363,.495,.550,.500,.275,105.0,.176,.424,.595,.582,.118
1445,MIL,2019-12-22,.495,,IND,W 117-89,115.0,.163,.423,.525,.495,.135,87.5,.050,.400,.435,.430,.030
1446,DEN,2019-11-12,.495,,ATL,L 121-125,123.6,.212,.394,.532,.495,.173,127.6,.410,.410,.638,.620,.265
1447,TOR,2020-01-26,.495,@,SAS,W 110-106,112.0,.152,.505,.521,.495,.121,107.9,.293,.451,.573,.512,.268
1448,BRK,2019-11-08,.495,@,POR,W 119-115,118.4,.303,.374,.530,.495,.212,114.4,.258,.309,.532,.469,.247
1449,HOU,2020-02-29,.495,@,BOS,W 111-110 (OT),103.5,.184,.561,.524,.495,.143,102.6,.250,.420,.495,.455,.190
1450,TOR,2020-08-10,.495,@,MIL,W 114-106,109.6,.268,.412,.526,.495,.186,101.9,.417,.512,.533,.476,.310
1451,IND,2020-02-03,.495,,DAL,L 103-112,109.8,.115,.354,.511,.495,.083,119.4,.267,.523,.583,.523,.256
1452,TOR,2020-01-12,.495,,SAS,L 104-105,103.3,.115,.500,.516,.495,.094,104.3,.345,.368,.524,.477,.253
1453,WAS,2020-08-03,.495,,IND,L 100-111,100.5,.138,.319,.501,.495,.074,111.6,.174,.283,.560,.516,.174
1454,POR,2019-12-21,.495,,MIN,W 113-106,111.6,.266,.372,.538,.495,.213,104.7,.184,.425,.564,.523,.172
1455,CLE,2019-11-25,.495,,BRK,L 106-108,111.2,.213,.340,.516,.495,.138,113.3,.117,.362,.546,.527,.096
1456,BRK,2019-10-30,.495,,IND,L 108-118,107.1,.280,.333,.517,.495,.172,117.0,.208,.271,.563,.526,.177
1457,CHI,2019-10-25,.495,@,MEM,W 110-102,105.7,.258,.452,.531,.495,.194,98.0,.213,.309,.496,.468,.149
1458,GSW,2020-02-23,.495,,NOP,L 101-115,101.3,.163,.380,.512,.495,.109,115.3,.133,.429,.554,.556,.061
1459,CLE,2020-01-17,.495,@,MEM,L 109-113,108.0,.283,.391,.527,.495,.196,111.9,.225,.315,.578,.556,.157
1460,HOU,2020-01-08,.495,@,ATL,W 122-115,114.6,.446,.489,.554,.495,.337,108.0,.255,.415,.488,.429,.226
1461,NOP,2020-03-06,.495,,MIA,W 110-104,107.5,.308,.418,.532,.495,.220,101.6,.360,.384,.522,.483,.244
1462,SAS,2020-02-21,.495,@,UTA,W 113-104,111.6,.286,.220,.552,.495,.253,102.8,.317,.402,.557,.500,.268
1463,DAL,2020-01-21,.495,,LAC,L 107-110,109.0,.264,.473,.527,.495,.187,112.1,.340,.392,.493,.433,.268
1464,POR,2020-01-18,.495,@,OKC,L 106-119,109.3,.231,.352,.529,.495,.176,122.6,.434,.265,.602,.560,.313
1465,CLE,2020-01-14,.495,@,LAC,L 103-128,103.5,.165,.407,.528,.495,.143,128.6,.223,.404,.620,.601,.160
1466,SAC,2019-12-17,.495,@,CHO,L 102-110,111.5,.143,.429,.527,.495,.132,120.2,.333,.370,.592,.562,.235
1467,SAS,2019-12-16,.495,@,HOU,L 107-109,99.8,.220,.363,.536,.495,.187,101.6,.276,.439,.496,.464,.184
1468,WAS,2019-12-06,.495,@,MIA,L 103-112,107.2,.154,.429,.530,.495,.143,116.6,.279,.326,.580,.547,.209
1469,DET,2019-11-02,.495,,BRK,W 113-109,109.4,.319,.297,.545,.495,.253,105.5,.183,.344,.542,.516,.140
1470,ATL,2019-12-19,.494,,UTA,L 106-111,101.1,.211,.322,.539,.494,.189,105.9,.458,.289,.557,.506,.325
1471,UTA,2019-12-01,.494,@,TOR,L 110-130,105.7,.322,.389,.535,.494,.233,124.9,.233,.400,.655,.628,.189
1472,SAC,2020-08-07,.494,@,BRK,L 106-119,107.0,.270,.449,.532,.494,.202,120.1,.326,.465,.605,.587,.209
1473,SAS,2020-01-15,.494,@,MIA,L 100-106,105.8,.169,.371,.523,.494,.135,112.2,.148,.455,.566,.563,.080
1474,PHO,2019-11-19,.494,@,SAC,L 116-120,119.3,.382,.404,.558,.494,.315,123.4,.316,.392,.667,.614,.291
1475,PHI,2019-11-12,.494,,CLE,W 98-97,101.9,.146,.427,.517,.494,.112,100.8,.233,.244,.512,.471,.186
1476,LAL,2019-11-08,.494,,MIA,W 95-80,100.7,.090,.360,.513,.494,.079,84.8,.300,.438,.442,.388,.225
1477,NYK,2019-11-08,.494,@,DAL,W 106-102,105.6,.348,.315,.516,.494,.202,101.7,.189,.489,.523,.489,.156
1478,HOU,2020-03-08,.494,,ORL,L 106-126,103.5,.284,.364,.535,.494,.216,123.1,.341,.319,.602,.555,.275
1479,MIN,2020-01-15,.494,,IND,L 99-104,101.2,.182,.318,.521,.494,.136,106.3,.141,.271,.576,.559,.106
1480,CHO,2019-12-11,.494,@,BRK,W 113-108,121.0,.364,.398,.553,.494,.295,115.7,.375,.432,.527,.489,.250
1481,TOR,2019-12-08,.494,@,PHI,L 104-110,105.3,.227,.375,.537,.494,.193,111.4,.266,.405,.623,.595,.203
1482,PHO,2019-12-02,.494,@,CHO,W 109-104,112.3,.341,.477,.539,.494,.250,107.1,.310,.298,.545,.494,.250
1483,PHI,2019-11-25,.494,@,TOR,L 96-101,102.4,.182,.455,.505,.494,.102,107.7,.262,.405,.539,.518,.167
1484,SAS,2019-11-16,.494,,POR,L 116-121,111.3,.386,.205,.563,.494,.330,116.1,.280,.419,.579,.522,.258
1485,DEN,2020-01-04,.494,@,WAS,L 114-128,114.6,.391,.333,.559,.494,.322,128.7,.297,.176,.622,.582,.242
1486,LAL,2019-12-11,.494,@,ORL,W 96-87,103.1,.218,.356,.503,.494,.115,93.5,.210,.321,.492,.469,.136
1487,CLE,2019-11-20,.494,@,MIA,L 100-124,100.1,.184,.437,.532,.494,.161,124.1,.397,.474,.677,.647,.295
1488,DET,2020-02-23,.494,@,POR,L 104-107,113.5,.233,.407,.549,.494,.221,116.7,.226,.357,.579,.565,.143
1489,NYK,2020-01-28,.494,@,CHO,L 92-97,98.3,.128,.372,.506,.494,.081,103.7,.307,.364,.486,.432,.239
1490,POR,2019-10-30,.494,@,OKC,W 102-99,98.9,.279,.407,.528,.494,.198,96.0,.440,.321,.494,.417,.345
1491,IND,2020-08-06,.494,@,PHO,L 99-114,97.5,.224,.341,.530,.494,.176,112.3,.217,.370,.565,.516,.207
1492,BOS,2020-08-04,.494,@,MIA,L 106-112,113.2,.318,.388,.547,.494,.259,119.6,.506,.558,.595,.539,.377
1493,NYK,2020-02-08,.494,@,DET,W 95-92,108.4,.200,.259,.514,.494,.129,105.0,.232,.420,.605,.587,.159
1494,SAS,2020-01-19,.494,,MIA,W 107-102,114.8,.282,.388,.560,.494,.271,109.4,.233,.395,.538,.488,.209
1495,CHO,2019-12-02,.494,,PHO,L 104-109,107.1,.310,.298,.545,.494,.250,112.3,.341,.477,.539,.494,.250
1496,UTA,2019-11-08,.494,,MIL,W 103-100,100.3,.345,.429,.532,.494,.238,97.3,.316,.379,.462,.411,.232
1497,DAL,2019-11-06,.494,,ORL,W 107-106,108.0,.357,.369,.550,.494,.286,107.0,.350,.300,.574,.525,.275
1498,TOR,2019-11-02,.494,@,MIL,L 105-115,106.2,.298,.429,.553,.494,.262,116.3,.281,.427,.575,.534,.225
1499,UTA,2020-03-09,.494,,TOR,L 92-101,100.1,.169,.518,.516,.494,.120,109.8,.217,.434,.555,.512,.193
1500,GSW,2019-12-20,.494,,NOP,W 106-102,104.4,.301,.398,.564,.494,.289,100.5,.247,.366,.495,.468,.161
1501,UTA,2019-12-04,.494,,LAL,L 96-121,97.4,.229,.373,.525,.494,.169,122.8,.278,.322,.599,.589,.167
1502,UTA,2019-11-27,.494,@,IND,L 102-121,103.1,.301,.386,.543,.494,.241,122.3,.167,.229,.587,.563,.135
1503,LAL,2020-01-22,.494,@,NYK,W 100-92,107.9,.341,.329,.530,.494,.232,99.3,.148,.386,.491,.472,.102
1504,DET,2019-11-04,.494,@,WAS,L 99-115,103.5,.280,.329,.537,.494,.220,120.2,.269,.312,.553,.505,.226
1505,SAC,2020-01-24,.494,@,CHI,W 98-81,104.1,.259,.395,.543,.494,.222,86.1,.177,.468,.476,.443,.139
1506,CHI,2020-01-13,.494,@,BOS,L 101-113,105.1,.321,.309,.546,.494,.259,117.5,.349,.277,.590,.524,.313
1507,SAS,2019-10-31,.494,@,LAC,L 97-103,96.4,.338,.263,.528,.494,.225,102.4,.297,.286,.501,.456,.220
1508,PHO,2019-10-28,.494,,UTA,L 95-96,92.7,.288,.425,.527,.494,.200,93.7,.549,.437,.544,.451,.451
1509,BRK,2019-11-24,.494,@,NYK,W 103-101,111.7,.442,.494,.560,.494,.351,109.5,.200,.438,.580,.575,.113
1510,POR,2019-11-12,.494,@,SAC,L 99-107,101.1,.390,.390,.549,.494,.299,109.2,.302,.372,.549,.506,.233
1511,PHO,2020-02-10,.493,@,LAL,L 100-125,101.3,.408,.408,.558,.493,.329,126.7,.275,.407,.613,.593,.187
1512,DAL,2020-08-08,.491,,MIL,W 136-132 (OT),116.7,.217,.461,.540,.491,.200,113.2,.343,.444,.579,.551,.232
1513,SAC,2020-08-04,.490,,DAL,L 110-114 (OT),101.3,.115,.413,.503,.490,.077,105.0,.556,.456,.509,.417,.433
1514,POR,2019-11-10,.490,,ATL,W 124-113 (OT),107.8,.269,.346,.533,.490,.212,98.2,.240,.394,.491,.457,.173
1515,MEM,2020-01-20,.490,,NOP,L 116-126,107.5,.204,.320,.517,.490,.146,116.8,.273,.545,.639,.597,.239
1516,MEM,2019-12-01,.490,@,MIN,W 115-107,110.0,.210,.400,.526,.490,.170,102.4,.412,.424,.533,.453,.353
1517,SAS,2020-03-08,.490,@,CLE,L 129-132 (OT),112.2,.367,.265,.567,.490,.337,114.8,.479,.362,.580,.527,.351
1518,MEM,2019-12-13,.490,,MIL,L 114-127,105.9,.235,.500,.527,.490,.184,117.9,.379,.345,.625,.569,.322
1519,NYK,2019-11-18,.490,,CLE,W 123-105,127.6,.357,.235,.542,.490,.276,108.9,.395,.474,.589,.586,.211
1520,CLE,2020-01-28,.490,,NOP,L 111-125,109.0,.186,.351,.529,.490,.165,122.7,.273,.386,.634,.608,.205
1521,HOU,2020-01-20,.490,,OKC,L 107-112,102.3,.175,.464,.512,.490,.124,107.1,.283,.348,.541,.500,.217
1522,POR,2020-01-15,.489,@,HOU,W 117-107,114.7,.305,.379,.543,.489,.253,104.9,.240,.510,.504,.479,.156
1523,CLE,2019-11-05,.489,,BOS,L 113-119,112.5,.232,.347,.540,.489,.211,118.4,.176,.353,.650,.635,.129
1524,NYK,2019-12-20,.489,@,MIA,L 114-129,113.7,.351,.362,.525,.489,.234,128.6,.442,.494,.701,.675,.325
1525,ATL,2019-11-25,.489,,MIN,L 113-125,107.1,.277,.340,.536,.489,.223,118.5,.400,.389,.591,.539,.311
1526,LAL,2019-11-10,.489,,TOR,L 104-113,103.1,.202,.319,.508,.489,.128,112.0,.247,.404,.573,.551,.169
1527,NOP,2019-12-23,.489,@,POR,W 102-94,103.6,.172,.376,.510,.489,.118,95.5,.198,.319,.475,.429,.176
1528,ORL,2019-12-17,.489,@,UTA,L 102-109,103.4,.161,.376,.512,.489,.118,110.5,.178,.400,.562,.550,.111
1529,BOS,2019-11-29,.489,@,BRK,L 107-112,104.9,.226,.301,.523,.489,.172,109.8,.140,.441,.567,.554,.097
1530,CHI,2020-03-08,.489,@,BRK,L 107-110,103.8,.272,.370,.519,.489,.185,106.7,.641,.469,.670,.586,.547
1531,LAL,2020-01-05,.489,,DET,W 106-99,104.5,.250,.217,.519,.489,.174,97.6,.449,.333,.530,.442,.385
1532,PHI,2020-01-03,.489,@,HOU,L 108-118,106.7,.272,.293,.524,.489,.196,116.6,.372,.372,.590,.547,.279
1533,DET,2020-01-24,.489,,MEM,L 112-125,114.2,.341,.352,.535,.489,.253,127.5,.392,.278,.675,.614,.354
1534,MIN,2020-01-20,.489,,DEN,L 100-107,107.3,.154,.462,.515,.489,.121,114.9,.133,.344,.562,.539,.111
1535,IND,2020-02-27,.489,,POR,W 106-100,109.9,.256,.278,.529,.489,.200,103.7,.157,.337,.525,.511,.101
1536,PHI,2019-12-18,.489,,MIA,L 104-108,112.7,.200,.433,.531,.489,.178,117.1,.235,.365,.576,.541,.188
1537,DAL,2019-11-08,.489,,NYK,L 102-106,101.7,.189,.489,.523,.489,.156,105.6,.348,.315,.516,.494,.202
1538,CLE,2019-11-08,.489,@,WAS,W 113-100,117.9,.322,.300,.550,.489,.278,104.3,.063,.323,.507,.505,.031
1539,HOU,2019-10-28,.489,,OKC,W 116-112,114.0,.367,.489,.555,.489,.311,110.0,.255,.372,.536,.505,.181
1540,MIN,2020-02-21,.489,,BOS,L 117-127,114.4,.393,.472,.560,.489,.337,124.1,.389,.305,.571,.516,.305
1541,DET,2020-02-07,.489,@,OKC,L 101-108,114.0,.213,.427,.519,.489,.157,121.9,.395,.303,.605,.546,.329
1542,BOS,2020-01-08,.489,,SAS,L 114-129,108.7,.337,.427,.558,.489,.303,123.0,.299,.333,.655,.603,.276
1543,BRK,2019-12-11,.489,,CHO,L 108-113,115.7,.375,.432,.527,.489,.250,121.0,.364,.398,.553,.494,.295
1544,ATL,2019-11-22,.489,@,DET,L 103-128,104.8,.193,.420,.539,.489,.193,130.2,.244,.415,.705,.701,.159
1545,ORL,2019-10-30,.489,,NYK,W 95-83,109.5,.136,.364,.509,.489,.102,95.7,.244,.378,.457,.421,.171
1546,PHO,2020-02-08,.489,,DEN,L 108-117,112.6,.264,.368,.556,.489,.264,122.0,.256,.341,.641,.616,.195
1547,ORL,2019-12-18,.489,@,DEN,L 104-113,107.8,.241,.333,.540,.489,.218,117.1,.298,.321,.595,.542,.262
1548,ORL,2019-12-01,.489,,GSW,W 100-96,107.7,.253,.379,.517,.489,.172,103.4,.253,.253,.475,.429,.198
1549,SAS,2020-08-02,.488,@,MEM,W 108-106,103.8,.384,.337,.537,.488,.279,101.9,.198,.330,.536,.500,.165
1550,MIA,2020-01-19,.488,@,SAS,L 102-107,109.4,.233,.395,.538,.488,.209,114.8,.282,.388,.560,.494,.271
1551,UTA,2019-11-20,.488,@,MIN,W 103-95,108.0,.314,.384,.526,.488,.221,99.6,.236,.506,.484,.472,.124
1552,NYK,2019-11-16,.488,,CHO,L 102-103,112.3,.267,.233,.531,.488,.209,113.4,.218,.552,.540,.511,.161
1553,MEM,2020-01-22,.488,@,BOS,L 95-119,96.5,.176,.376,.519,.488,.141,120.9,.225,.360,.608,.584,.169
1554,CLE,2020-01-13,.488,@,LAL,L 99-128,99.6,.282,.294,.518,.488,.188,128.7,.318,.341,.638,.608,.239
1555,DET,2019-12-09,.488,@,NOP,W 105-103,103.9,.318,.412,.542,.488,.259,101.9,.242,.418,.512,.484,.165
1556,BOS,2019-11-25,.488,,SAC,W 103-102,114.6,.271,.353,.541,.488,.235,113.5,.190,.595,.596,.582,.127
1557,UTA,2020-07-30,.488,@,NOP,W 106-104,104.3,.333,.405,.550,.488,.286,102.4,.191,.330,.510,.484,.138
1558,PHI,2020-01-22,.488,@,TOR,L 95-107,98.2,.214,.548,.517,.488,.155,110.6,.244,.384,.562,.541,.163
1559,DAL,2020-01-28,.488,,PHO,L 104-133,106.7,.325,.398,.548,.488,.277,136.4,.244,.326,.698,.663,.221
1560,ATL,2019-10-29,.488,@,MIA,L 97-112,95.0,.289,.470,.518,.488,.193,109.6,.616,.425,.603,.541,.452
1561,CLE,2019-11-10,.488,@,NYK,W 108-87,109.9,.378,.341,.565,.488,.341,88.6,.291,.360,.448,.413,.186
1562,GSW,2019-10-30,.488,,PHO,L 110-121,104.2,.439,.341,.562,.488,.366,114.6,.219,.375,.575,.536,.188
1563,ORL,2020-01-03,.488,,MIA,W 105-85,110.2,.358,.432,.560,.488,.321,89.2,.288,.463,.472,.419,.225
1564,LAL,2019-11-15,.488,,SAC,W 99-97,109.0,.272,.457,.546,.488,.247,106.8,.110,.476,.564,.537,.110
1565,NYK,2019-11-29,.487,,PHI,L 95-101,99.8,.423,.256,.513,.487,.244,106.1,.556,.361,.564,.479,.444
1566,MIA,2019-12-08,.487,,CHI,W 110-105 (OT),111.2,.571,.455,.571,.487,.455,106.2,.338,.450,.571,.519,.275
1567,MIN,2019-10-23,.486,@,BRK,W 127-126 (OT),109.3,.259,.398,.528,.486,.204,108.5,.257,.337,.560,.550,.149
1568,MIN,2019-12-30,.486,,BRK,W 122-115 (OT),103.5,.279,.423,.522,.486,.202,97.6,.273,.414,.519,.480,.202
1569,PHO,2019-12-14,.485,,SAS,L 119-121 (OT),100.4,.252,.388,.520,.485,.184,102.1,.321,.283,.500,.453,.236
1570,SAC,2020-02-10,.485,@,MIL,L 111-123,101.5,.178,.426,.510,.485,.129,112.5,.240,.438,.580,.542,.198
1571,LAL,2020-08-08,.485,@,IND,L 111-116,108.2,.190,.390,.512,.485,.140,113.0,.167,.393,.643,.613,.155
1572,WAS,2020-02-01,.485,,BRK,W 113-107,111.4,.260,.320,.507,.485,.160,105.5,.223,.500,.518,.500,.138
1573,NYK,2020-01-10,.485,,NOP,L 111-123,105.5,.200,.270,.510,.485,.140,116.9,.198,.442,.658,.663,.105
1574,SAC,2019-12-21,.485,@,MEM,L 115-119,114.5,.240,.360,.520,.485,.180,118.5,.349,.422,.621,.572,.289
1575,LAC,2019-11-06,.485,,MIL,L 124-129,109.4,.367,.316,.545,.485,.296,113.8,.347,.500,.571,.520,.276
1576,SAS,2019-12-06,.484,,SAC,W 105-104 (OT),101.4,.177,.333,.507,.484,.125,100.4,.176,.333,.473,.436,.147
1577,POR,2019-11-13,.484,,TOR,L 106-114,109.1,.167,.500,.514,.484,.135,117.3,.185,.348,.573,.533,.174
